,AGE,Bill_Sep,Bill_Aug,Bill_Jul,Bill_Jun,Bill_May,Bill_Apr,Pay_Sep,Pay_Aug,Pay_Jul,Pay_Jun,Pay_May,Pay_Apr
252,26,4062.0,4210.0,4191.0,4213.0,4308.0,4273.0,215.0,203.0,144.0,156.0,151.0,132.0
253,28,2810.0,1911.0,1122.0,289.0,3987.0,3377.0,282.0,80.0,40.0,3987.0,504.0,400.0
254,29,781.0,149.0,58.0,198.0,76.0,99.0,125.0,59.0,199.0,76.0,100.0,34.0
255,25,1108.0,1141.0,1174.0,1197.0,1181.0,1142.0,63.0,56.0,39.0,40.0,41.0,35.0
256,48,46.0,49.0,34.0,54.0,45.0,854.0,49.0,43.0,54.0,45.0,854.0,54.0
257,33,321.0,98.0,385.0,2103.0,293.0,88.0,98.0,395.0,2103.0,62.0,88.0,0.0
258,43,2487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,48,8415.0,8541.0,8074.0,6765.0,6887.0,6496.0,400.0,361.0,240.0,220.0,240.0,220.0
260,29,3133.0,3977.0,4307.0,4151.0,3491.0,1470.0,1600.0,804.0,200.0,200.0,1015.0,2600.0
261,29,1971.0,1404.0,1303.0,1113.0,1165.0,1132.0,64.0,56.0,120.0,125.0,42.0,253.0
262,38,179.0,187.0,239.0,758.0,663.0,506.0,187.0,239.0,758.0,0.0,506.0,77.0
263,37,91.0,2033.0,0.0,0.0,12.0,14.0,2053.0,0.0,0.0,12.0,14.0,0.0
264,37,405.0,10.0,239.0,8.0,66.0,675.0,10.0,240.0,8.0,66.0,675.0,160.0
265,25,246.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,13.0,13.0
266,23,279.0,314.0,360.0,367.0,389.0,376.0,45.0,52.0,19.0,34.0,0.0,7.0
267,49,3560.0,3654.0,2888.0,1986.0,1123.0,1100.0,164.0,124.0,65.0,22.0,24.0,0.0
268,48,1395.0,1378.0,1345.0,1383.0,1390.0,1427.0,64.0,64.0,60.0,60.0,60.0,60.0
269,27,548.0,595.0,570.0,559.0,573.0,105.0,68.0,0.0,17.0,20.0,105.0,56.0
270,32,2800.0,1262.0,839.0,789.0,794.0,725.0,81.0,80.0,25.0,80.0,40.0,81.0
271,34,43.0,25.0,54.0,36.0,18.0,0.0,0.0,54.0,0.0,0.0,0.0,18.0
272,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,33,450.0,514.0,561.0,580.0,653.0,476.0,80.0,53.0,80.0,80.0,48.0,120.0
274,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,36,2748.0,2765.0,2735.0,1207.0,572.0,603.0,179.0,500.0,131.0,120.0,120.0,80.0
276,40,7.0,109.0,-1.0,106.0,-0.0,901.0,109.0,0.0,106.0,0.0,902.0,0.0
277,26,46.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
278,33,2034.0,2018.0,2026.0,802.0,803.0,788.0,80.0,88.0,28.0,28.0,28.0,28.0
279,31,4124.0,4104.0,3884.0,3961.0,4035.0,4052.0,160.0,180.0,200.0,160.0,200.0,176.0
280,27,60.0,98.0,27.0,73.0,0.0,0.0,40.0,27.0,60.0,0.0,0.0,0.0
281,44,5102.0,4368.0,3705.0,2787.0,1766.0,1737.0,403.0,206.0,406.0,1772.0,1740.0,1241.0
282,30,6557.0,6126.0,5881.0,4888.0,4148.0,2808.0,309.0,244.0,143.0,144.0,120.0,128.0
283,28,2140.0,2106.0,2104.0,2093.0,2233.0,2251.0,167.0,120.0,81.0,200.0,120.0,120.0
284,32,7805.0,3550.0,3688.0,3793.0,3927.0,3938.0,200.0,200.0,200.0,200.0,160.0,200.0
285,46,4414.0,1679.0,875.0,803.0,647.0,23.0,1679.0,875.0,803.0,647.0,23.0,791.0
286,38,2420.0,2512.0,2511.0,2507.0,2547.0,1862.0,131.0,81.0,80.0,80.0,80.0,100.0
287,46,7226.0,7262.0,5998.0,4525.0,4211.0,3905.0,344.0,276.0,149.0,152.0,160.0,108.0
288,25,2836.0,2867.0,2805.0,2794.0,2789.0,2055.0,139.0,84.0,80.0,85.0,78.0,62.0
289,46,350.0,396.0,424.0,431.0,471.0,172.0,52.0,40.0,40.0,40.0,40.0,40.0
290,33,36.0,36.0,13.0,36.0,13.0,-13584.0,36.0,13.0,36.0,13.0,0.0,13812.0
291,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,43,68.0,104.0,77.0,87.0,80.0,103.0,44.0,0.0,12.0,0.0,24.0,0.0
293,27,281.0,409.0,382.0,396.0,399.0,407.0,140.0,0.0,20.0,15.0,16.0,28.0
294,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
295,31,7774.0,7894.0,7452.0,5334.0,5345.0,5360.0,360.0,299.0,189.0,192.0,206.0,212.0
296,29,67.0,26.0,87.0,57.0,0.0,73.0,26.0,93.0,57.0,0.0,73.0,100.0
297,36,5729.0,5720.0,5777.0,5928.0,5920.0,5265.0,259.0,203.0,240.0,236.0,182.0,188.0
298,36,2359.0,2432.0,2529.0,1188.0,1207.0,1231.0,110.0,139.0,52.0,44.0,44.0,80.0
299,34,0.0,0.0,520.0,504.0,784.0,8.0,0.0,520.0,0.0,784.0,8.0,0.0
300,37,3968.0,3929.0,2687.0,2677.0,2672.0,2581.0,140.0,93.0,93.0,95.0,100.0,92.0
301,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6480.0,0.0
302,40,1998.0,2049.0,484.0,516.0,547.0,578.0,96.0,48.0,40.0,40.0,40.0,40.0
303,25,479.0,583.0,1113.0,633.0,630.0,500.0,112.0,0.0,160.0,68.0,40.0,80.0
304,27,35.0,27.0,38.0,170.0,163.0,297.0,27.0,38.0,156.0,41.0,140.0,115.0
305,26,17.0,129.0,228.0,50.0,74.0,16.0,129.0,236.0,0.0,120.0,0.0,0.0
306,36,419.0,958.0,0.0,340.0,184.0,0.0,958.0,0.0,340.0,184.0,0.0,0.0
307,27,0.0,209.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0
308,55,389.0,425.0,454.0,514.0,553.0,581.0,48.0,48.0,80.0,60.0,60.0,60.0
309,27,834.0,552.0,575.0,196.0,11.0,469.0,552.0,583.0,196.0,11.0,542.0,0.0
310,38,148.0,144.0,54.0,213.0,204.0,83.0,40.0,54.0,213.0,0.0,95.0,363.0
311,34,5732.0,5853.0,5882.0,5113.0,5213.0,5314.0,280.0,200.0,200.0,196.0,200.0,204.0
312,40,437.0,550.0,663.0,416.0,522.0,574.0,120.0,124.0,0.0,120.0,60.0,0.0
313,49,2098.0,2042.0,2248.0,2189.0,2346.0,2399.0,0.0,240.0,0.0,200.0,91.0,120.0
314,27,2229.0,2102.0,1337.0,1151.0,703.0,258.0,65.0,51.0,8.0,26.0,36.0,8.0
315,23,1980.0,1331.0,1372.0,691.0,712.0,774.0,79.0,80.0,25.0,32.0,80.0,25.0
316,36,1913.0,1958.0,2013.0,2036.0,2087.0,2146.0,88.0,100.0,80.0,84.0,100.0,88.0
317,53,0.0,7.0,21.0,18.0,16.0,19.0,7.0,21.0,18.0,16.0,19.0,18.0
318,46,1941.0,2038.0,1181.0,1190.0,1196.0,995.0,150.0,0.0,43.0,41.0,35.0,26.0
319,29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,29,2334.0,2264.0,2076.0,1946.0,1914.0,1919.0,100.0,0.0,80.0,80.0,74.0,80.0
321,27,6887.0,7206.0,6651.0,6225.0,5826.0,4131.0,844.0,218.0,200.0,234.0,109.0,2000.0
322,24,56.0,98.0,155.0,299.0,335.0,323.0,43.0,60.0,147.0,99.0,52.0,40.0
323,28,1054.0,753.0,44.0,84.0,31.0,247.0,68.0,44.0,40.0,31.0,247.0,40.0
324,32,3721.0,3762.0,3673.0,3825.0,4005.0,4030.0,400.0,280.0,400.0,400.0,400.0,400.0
325,43,0.0,0.0,1521.0,1622.0,1803.0,1482.0,0.0,1521.0,120.0,200.0,120.0,120.0
326,41,26.0,26.0,13.0,38.0,19.0,13.0,13.0,0.0,38.0,0.0,13.0,13.0
327,34,996.0,1119.0,1089.0,1207.0,1183.0,1209.0,152.0,0.0,149.0,0.0,52.0,52.0
328,55,2016.0,1787.0,332.0,88.0,984.0,297.0,1787.0,333.0,88.0,984.0,297.0,3088.0
329,40,3994.0,4103.0,4003.0,4199.0,4286.0,4377.0,208.0,0.0,324.0,160.0,168.0,168.0
330,37,-7.0,20.0,8.0,271.0,928.0,676.0,40.0,0.0,276.0,960.0,680.0,100.0
331,40,382.0,496.0,475.0,393.0,407.0,507.0,120.0,0.0,20.0,20.0,108.0,20.0
332,28,422.0,409.0,449.0,457.0,839.0,1274.0,0.0,59.0,27.0,400.0,462.0,280.0
333,43,0.0,0.0,0.0,0.0,64.0,3136.0,0.0,0.0,0.0,64.0,3136.0,0.0
334,27,823.0,764.0,786.0,778.0,764.0,755.0,53.0,64.0,33.0,28.0,27.0,15.0
335,28,5739.0,5878.0,6076.0,6142.0,6267.0,6414.0,232.0,296.0,226.0,230.0,255.0,235.0
336,30,6275.0,6410.0,6400.0,6325.0,6350.0,6364.0,400.0,320.0,240.0,280.0,280.0,240.0
337,31,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,31,1860.0,1909.0,1987.0,1237.0,1203.0,1167.0,79.0,176.0,42.0,43.0,42.0,42.0
339,34,35.0,261.0,253.0,44.0,53.0,33.0,276.0,201.0,44.0,53.0,152.0,81.0
340,30,4.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,75.0
341,36,237.0,247.0,165.0,27.0,39.0,39.0,48.0,48.0,0.0,39.0,0.0,0.0
342,29,96.0,7.0,194.0,807.0,993.0,970.0,0.0,195.0,807.0,200.0,0.0,40.0
343,39,10989.0,11269.0,9683.0,4892.0,-40.0,40.0,440.0,5800.0,1040.0,0.0,4040.0,76.0
344,26,5816.0,5529.0,5222.0,4236.0,4330.0,4261.0,218.0,202.0,153.0,164.0,170.0,161.0
345,29,124.0,-28.0,-108.0,92.0,247.0,66.0,0.0,0.0,200.0,200.0,60.0,520.0
346,26,55.0,168.0,166.0,142.0,79.0,159.0,168.0,166.0,40.0,43.0,80.0,61.0
347,29,1883.0,1973.0,2016.0,1822.0,1599.0,1646.0,120.0,80.0,80.0,80.0,80.0,80.0
348,31,5525.0,5518.0,5610.0,5587.0,5670.0,5687.0,264.0,260.0,204.0,212.0,240.0,200.0
349,26,716.0,760.0,805.0,809.0,832.0,794.0,56.0,61.0,25.0,32.0,29.0,40.0
350,26,1565.0,819.0,78.0,78.0,0.0,924.0,62.0,168.0,0.0,0.0,924.0,120.0
351,36,-575.0,-542.0,137.0,-147.0,0.0,55.0,405.0,1881.0,0.0,160.0,4000.0,400.0
352,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,43,3082.0,3124.0,2340.0,2042.0,761.0,777.0,127.0,104.0,120.0,68.0,28.0,35.0
354,58,636.0,749.0,725.0,741.0,764.0,754.0,136.0,0.0,40.0,40.0,25.0,26.0
355,45,1107.0,1137.0,1186.0,1199.0,1217.0,1245.0,59.0,80.0,44.0,48.0,60.0,60.0
356,26,5653.0,5158.0,4969.0,4525.0,4559.0,4134.0,254.0,233.0,155.0,160.0,153.0,141.0
357,34,7773.0,7168.0,7760.0,6987.0,6850.0,6765.0,360.0,1400.0,200.0,240.0,200.0,176.0
358,24,3350.0,3097.0,3162.0,3225.0,3293.0,3378.0,120.0,116.0,116.0,120.0,140.0,160.0
359,34,1986.0,12.0,2042.0,94.0,1362.0,12.0,12.0,2042.0,1428.0,1362.0,12.0,12.0
360,23,20309.0,20369.0,19997.0,20220.0,19384.0,16786.0,400.0,0.0,560.0,660.0,640.0,760.0
361,30,2852.0,2846.0,2881.0,2914.0,2975.0,2984.0,104.0,103.0,103.0,106.0,111.0,100.0
362,32,1829.0,1790.0,1742.0,1762.0,1800.0,1031.0,0.0,0.0,50.0,54.0,51.0,64.0
363,40,0.0,0.0,83.0,80.0,9.0,9.0,0.0,83.0,0.0,9.0,9.0,3.0
364,35,30.0,12.0,16.0,27.0,23.0,25.0,12.0,16.0,27.0,23.0,25.0,21.0
365,56,-0.0,61.0,60.0,0.0,159.0,347.0,61.0,60.0,0.0,159.0,347.0,15.0
366,61,1887.0,1976.0,2019.0,933.0,927.0,991.0,120.0,89.0,39.0,40.0,80.0,42.0
367,24,115.0,77.0,120.0,113.0,80.0,85.0,0.0,60.0,0.0,0.0,6.0,0.0
368,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,32,825.0,800.0,788.0,443.0,437.0,439.0,0.0,47.0,15.0,16.0,25.0,25.0
370,36,3342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,30,4.0,119.0,603.0,343.0,521.0,868.0,119.0,603.0,365.0,521.0,1188.0,2000.0
372,34,1372.0,1404.0,1738.0,1698.0,1989.0,1951.0,66.0,360.0,0.0,320.0,0.0,80.0
373,54,919.0,892.0,894.0,929.0,974.0,1038.0,100.0,80.0,60.0,160.0,80.0,0.0
374,46,6931.0,6984.0,7009.0,4252.0,1124.0,7149.0,324.0,212.0,132.0,202.0,6429.0,280.0
375,58,766.0,807.0,849.0,860.0,872.0,897.0,66.0,68.0,37.0,32.0,40.0,78.0
376,43,821.0,796.0,836.0,860.0,1007.0,970.0,0.0,54.0,38.0,168.0,0.0,40.0
377,28,433.0,578.0,304.0,200.0,136.0,150.0,560.0,154.0,200.0,144.0,220.0,160.0
378,30,2797.0,2876.0,1732.0,1783.0,1914.0,1996.0,140.0,120.0,80.0,160.0,120.0,400.0
379,31,821.0,605.0,604.0,383.0,446.0,499.0,80.0,120.0,13.0,120.0,120.0,200.0
380,29,3562.0,3631.0,2838.0,2895.0,2955.0,3014.0,168.0,103.0,104.0,107.0,108.0,230.0
381,37,76.0,128.0,135.0,142.0,78.0,97.0,60.0,16.0,8.0,20.0,20.0,16.0
382,36,4024.0,3135.0,3660.0,3634.0,3545.0,3538.0,120.0,1200.0,160.0,160.0,136.0,132.0
383,28,118.0,154.0,226.0,219.0,223.0,236.0,44.0,76.0,0.0,12.0,20.0,4.0
384,25,905.0,1257.0,1117.0,1011.0,0.0,0.0,400.0,48.0,23.0,0.0,0.0,252.0
385,42,13524.0,13716.0,13779.0,9635.0,9398.0,9607.0,600.0,560.0,360.0,340.0,360.0,332.0
386,29,0.0,3200.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0
387,73,2526.0,2625.0,2755.0,2826.0,2915.0,3001.0,140.0,173.0,140.0,140.0,140.0,204.0
388,43,6130.0,6162.0,6261.0,6386.0,6515.0,6310.0,316.0,260.0,228.0,228.0,228.0,213.0
389,30,45.0,12.0,23.0,12.0,0.0,12.0,12.0,23.0,0.0,0.0,5212.0,26.0
390,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,39,-52.0,1437.0,1492.0,1486.0,1303.0,1333.0,1545.0,80.0,45.0,37.0,40.0,200.0
392,44,4152.0,3680.0,3509.0,3049.0,2884.0,2865.0,176.0,161.0,120.0,120.0,120.0,106.0
393,29,804.0,684.0,754.0,800.0,849.0,843.0,120.0,120.0,120.0,140.0,80.0,80.0
394,51,1520.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
395,27,5697.0,5764.0,5758.0,5704.0,5706.0,5705.0,400.0,400.0,240.0,240.0,240.0,224.0
396,38,1632.0,1706.0,1694.0,1720.0,1720.0,1158.0,100.0,48.0,34.0,0.0,23.0,0.0
397,22,0.0,0.0,0.0,34.0,0.0,25.0,0.0,0.0,34.0,0.0,25.0,0.0
398,30,4188.0,4245.0,4337.0,3646.0,3309.0,2965.0,160.0,200.0,140.0,120.0,108.0,200.0
399,25,4812.0,4833.0,4395.0,4653.0,4772.0,4687.0,160.0,0.0,331.0,200.0,0.0,176.0
400,29,6254.0,5291.0,3967.0,2615.0,1152.0,7397.0,209.0,132.0,83.0,121.0,7397.0,244.0
401,42,1653.0,1164.0,1124.0,1147.0,1151.0,1163.0,60.0,56.0,38.0,60.0,102.0,80.0
402,41,59.0,83.0,15.0,0.0,94.0,33.0,84.0,15.0,0.0,94.0,0.0,19.0
403,48,1115.0,1155.0,1112.0,1006.0,1027.0,1047.0,71.0,68.0,42.0,43.0,44.0,90.0
404,29,6417.0,6557.0,6387.0,6676.0,6804.0,6152.0,300.0,0.0,462.0,232.0,0.0,226.0
405,52,154.0,108.0,136.0,0.0,0.0,3286.0,108.0,139.0,0.0,0.0,3436.0,16.0
406,25,1059.0,856.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0
407,37,20282.0,19678.0,17225.0,15066.0,14265.0,12140.0,13.0,612.0,485.0,492.0,565.0,421.0
408,27,2224.0,2516.0,2360.0,2463.0,2380.0,2662.0,456.0,329.0,418.0,388.0,659.0,454.0
409,31,6735.0,7026.0,7226.0,7307.0,6736.0,6719.0,400.0,320.0,255.0,249.0,238.0,252.0
410,23,1173.0,1143.0,1232.0,1264.0,1294.0,1319.0,0.0,108.0,64.0,56.0,52.0,48.0
411,38,8.0,0.0,0.0,15.0,-6.0,-6.0,0.0,0.0,15.0,6.0,0.0,0.0
412,32,0.0,0.0,112.0,184.0,32.0,136.0,0.0,112.0,184.0,32.0,136.0,0.0
413,27,547.0,506.0,525.0,424.0,369.0,203.0,0.0,43.0,17.0,13.0,40.0,186.0
414,41,595.0,1067.0,7998.0,361.0,775.0,904.0,1069.0,7999.0,361.0,775.0,904.0,80.0
415,35,900.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,26.0
416,31,287.0,594.0,44.0,0.0,0.0,6.0,700.0,44.0,0.0,0.0,6.0,44.0
417,30,592.0,650.0,691.0,716.0,778.0,760.0,80.0,64.0,48.0,80.0,0.0,40.0
418,48,1774.0,1722.0,1426.0,750.0,764.0,782.0,145.0,133.0,80.0,80.0,80.0,100.0
419,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,24,1011.0,1054.0,1108.0,1118.0,1200.0,1175.0,60.0,72.0,40.0,100.0,0.0,72.0
421,29,6786.0,6688.0,6341.0,6279.0,6319.0,6077.0,323.0,361.0,281.0,241.0,241.0,240.0
422,38,409.0,112.0,54.0,15.0,119.0,0.0,112.0,54.0,15.0,119.0,0.0,89.0
423,38,4199.0,4237.0,4107.0,3884.0,3922.0,4210.0,180.0,0.0,140.0,140.0,360.0,0.0
424,30,7703.0,7919.0,8067.0,8232.0,7868.0,7612.0,400.0,286.0,292.0,252.0,257.0,240.0
425,32,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,49,382.0,483.0,523.0,503.0,613.0,657.0,120.0,60.0,0.0,125.0,60.0,40.0
427,31,8.0,8.0,8.0,16.0,8.0,8.0,8.0,8.0,16.0,0.0,8.0,16.0
428,27,2805.0,2741.0,2664.0,1176.0,1158.0,1192.0,144.0,66.0,24.0,1139.0,53.0,40.0
429,33,8504.0,7118.0,4774.0,4711.0,2752.0,2647.0,240.0,180.0,200.0,120.0,120.0,120.0
430,25,3676.0,2869.0,2930.0,2977.0,3043.0,3106.0,128.0,132.0,120.0,120.0,120.0,124.0
431,27,12195.0,12000.0,12017.0,11715.0,11715.0,11273.0,520.0,424.0,402.0,440.0,420.0,280.0
432,29,1925.0,1981.0,2017.0,2040.0,2081.0,2128.0,100.0,100.0,80.0,80.0,82.0,100.0
433,36,6390.0,6488.0,6645.0,6775.0,6750.0,6719.0,257.0,263.0,238.0,240.0,236.0,238.0
434,55,368.0,339.0,689.0,71.0,0.0,0.0,241.0,698.0,71.0,0.0,0.0,0.0
435,32,9390.0,9321.0,9171.0,8706.0,8948.0,8857.0,400.0,320.0,0.0,640.0,320.0,0.0
436,27,563.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,12.0,0.0,6.0,8.0
437,37,2472.0,2500.0,2486.0,2424.0,2411.0,2406.0,92.0,88.0,92.0,88.0,92.0,92.0
438,25,2042.0,2009.0,1867.0,1799.0,856.0,834.0,100.0,120.0,40.0,30.0,32.0,28.0
439,23,3081.0,2931.0,2312.0,1506.0,1849.0,1884.0,128.0,64.0,38.0,1600.0,72.0,68.0
440,23,14.0,14.0,16.0,68.0,506.0,503.0,14.0,16.0,68.0,452.0,19.0,96.0
441,32,3353.0,3423.0,3492.0,3658.0,3735.0,3581.0,160.0,161.0,260.0,140.0,0.0,128.0
442,26,0.0,0.0,38.0,0.0,8.0,120.0,0.0,38.0,0.0,8.0,120.0,0.0
443,27,4917.0,4986.0,5054.0,4595.0,4689.0,4992.0,228.0,237.0,160.0,160.0,401.0,176.0
444,44,9845.0,9258.0,9382.0,8026.0,7776.0,7954.0,481.0,360.0,296.0,320.0,320.0,280.0
445,34,1492.0,1332.0,1170.0,995.0,813.0,624.0,64.0,60.0,44.0,40.0,24.0,20.0
446,28,5857.0,4304.0,3596.0,3639.0,3290.0,3360.0,180.0,176.0,120.0,96.0,100.0,100.0
447,53,1845.0,50.0,1175.0,216.0,0.0,64.0,50.0,1175.0,2.0,0.0,64.0,0.0
448,42,1543.0,1530.0,1290.0,1215.0,1236.0,0.0,200.0,59.0,78.0,60.0,0.0,84.0
449,30,3852.0,3920.0,3289.0,2600.0,2434.0,2355.0,180.0,516.0,0.0,88.0,92.0,208.0
450,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,53,18686.0,18354.0,18788.0,17885.0,17639.0,17389.0,0.0,720.0,640.0,640.0,840.0,800.0
452,37,10228.0,10509.0,1466.0,4896.0,5096.0,5243.0,560.0,201.0,5200.0,280.0,240.0,240.0
453,26,6271.0,7.0,58.0,58.0,58.0,35.0,7.0,58.0,58.0,58.0,35.0,81.0
454,42,3125.0,1128.0,3142.0,1974.0,1957.0,1938.0,100.0,2057.0,72.0,72.0,72.0,68.0
455,39,1601.0,1462.0,697.0,601.0,424.0,213.0,81.0,48.0,12.0,8.0,213.0,199.0
456,39,2841.0,2773.0,2967.0,2895.0,3089.0,3033.0,0.0,240.0,0.0,240.0,0.0,240.0
457,32,959.0,965.0,1013.0,1031.0,0.0,0.0,72.0,76.0,52.0,0.0,0.0,0.0
458,41,33.0,727.0,219.0,326.0,279.0,365.0,727.0,226.0,515.0,279.0,365.0,262.0
459,48,2037.0,1595.0,1281.0,705.0,389.0,256.0,84.0,49.0,20.0,0.0,256.0,184.0
460,38,6100.0,6066.0,6361.0,4921.0,5043.0,5049.0,226.0,415.0,200.0,200.0,200.0,200.0
461,36,68.0,346.0,228.0,119.0,50.0,315.0,346.0,229.0,119.0,50.0,315.0,88.0
462,26,832.0,3994.0,4000.0,121.0,939.0,58.0,3200.0,120.0,121.0,939.0,46.0,196.0
463,28,1206.0,5250.0,4420.0,3971.0,3904.0,3845.0,4804.0,321.0,121.0,160.0,235.0,120.0
464,56,0.0,0.0,80.0,0.0,0.0,6.0,0.0,80.0,0.0,0.0,6.0,25.0
465,59,8338.0,8253.0,8153.0,8053.0,7960.0,7667.0,301.0,291.0,284.0,285.0,274.0,278.0
466,38,8512.0,8442.0,8510.0,8742.0,6710.0,6612.0,356.0,300.0,360.0,269.0,240.0,280.0
467,32,1125.0,1120.0,1000.0,882.0,794.0,793.0,64.0,49.0,26.0,25.0,25.0,20.0
468,38,2375.0,1987.0,1981.0,1703.0,1931.0,2059.0,401.0,290.0,2004.0,1000.0,203.0,85.0
469,41,246.0,131.0,248.0,12.0,115.0,27.0,131.0,250.0,12.0,115.0,27.0,54.0
470,35,14209.0,14533.0,14927.0,10088.0,10300.0,10521.0,552.0,661.0,356.0,369.0,400.0,377.0
471,41,14648.0,14908.0,15038.0,7840.0,6085.0,6207.0,561.0,544.0,250.0,240.0,242.0,240.0
472,34,117.0,112.0,46.0,86.0,47.0,55.0,112.0,46.0,86.0,47.0,55.0,98.0
473,38,1172.0,1213.0,1241.0,1288.0,1369.0,1400.0,72.0,60.0,80.0,108.0,60.0,0.0
474,32,166.0,107.0,0.0,258.0,0.0,237.0,107.0,0.0,258.0,0.0,237.0,205.0
475,29,1088.0,1134.0,1157.0,1185.0,1216.0,926.0,76.0,56.0,40.0,44.0,40.0,17.0
476,44,2036.0,1141.0,1170.0,1141.0,1164.0,1186.0,72.0,60.0,48.0,48.0,47.0,40.0
477,37,2670.0,2728.0,2919.0,2850.0,2024.0,2032.0,101.0,238.0,0.0,71.0,79.0,108.0
478,38,24.0,12.0,20.0,12.0,24.0,18.0,0.0,20.0,12.0,24.0,12.0,24.0
479,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,40,1797.0,5484.0,3632.0,0.0,43.0,37.0,4802.0,177.0,0.0,43.0,0.0,2705.0
481,26,5255.0,5848.0,5608.0,5761.0,5617.0,5211.0,680.0,0.0,456.0,22.0,212.0,216.0
482,28,1651.0,1672.0,1515.0,1515.0,269.0,166.0,84.0,48.0,30.0,269.0,0.0,0.0
483,48,3104.0,2933.0,2853.0,2680.0,2529.0,2375.0,68.0,160.0,64.0,64.0,60.0,163.0
484,43,100.0,68.0,23.0,22.0,92.0,102.0,68.0,23.0,22.0,92.0,102.0,84.0
485,31,7102.0,7225.0,6917.0,5206.0,4620.0,4699.0,304.0,252.0,165.0,140.0,161.0,141.0
486,42,275.0,604.0,527.0,0.0,420.0,280.0,604.0,527.0,0.0,420.0,280.0,0.0
487,39,3751.0,3661.0,3663.0,3648.0,3713.0,3813.0,133.0,140.0,169.0,200.0,243.0,38.0
488,36,16.0,66.0,32.0,16.0,16.0,16.0,66.0,32.0,0.0,16.0,16.0,32.0
489,34,657.0,244.0,187.0,155.0,177.0,101.0,251.0,187.0,166.0,177.0,106.0,309.0
490,32,23.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
491,43,1148.0,1065.0,961.0,975.0,834.0,785.0,52.0,0.0,64.0,0.0,36.0,32.0
492,30,3942.0,4039.0,8884.0,4349.0,2740.0,2767.0,160.0,476.0,8.0,80.0,80.0,80.0
493,28,1132.0,705.0,12.0,0.0,0.0,0.0,160.0,12.0,0.0,0.0,0.0,0.0
494,28,343.0,377.0,402.0,402.0,416.0,420.0,48.0,42.0,10.0,16.0,12.0,11.0
495,41,20.0,27.0,9.0,16.0,9.0,13.0,40.0,16.0,40.0,9.0,26.0,40.0
496,47,8127.0,8118.0,7778.0,7873.0,8021.0,7949.0,301.0,280.0,280.0,285.0,320.0,284.0
497,23,658.0,817.0,733.0,754.0,1208.0,787.0,296.0,0.0,33.0,41.0,45.0,4.0
498,49,3.0,0.0,0.0,5.0,-0.0,66.0,0.0,0.0,5.0,0.0,66.0,0.0
499,38,636.0,691.0,823.0,828.0,810.0,797.0,65.0,157.0,30.0,0.0,32.0,34.0
500,38,814.0,868.0,901.0,966.0,1005.0,983.0,80.0,60.0,80.0,60.0,0.0,48.0
501,35,925.0,899.0,1123.0,1093.0,1248.0,1222.0,0.0,240.0,0.0,180.0,0.0,80.0
502,46,8864.0,9096.0,9212.0,7465.0,7596.0,7734.0,400.0,360.0,320.0,320.0,300.0,280.0
503,33,766.0,822.0,908.0,892.0,892.0,0.0,80.0,120.0,0.0,0.0,0.0,0.0
